@relation ../Data/13/2007

@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
3 , 1 , 0 , 0 , 0 , 0 , 485 , 0 , 17 , 3 , 8 , 131 , 0 , 5 , 0 , 329 , 0 , 1 , 1 , 0 , 1 , 14 , 12 , 0 , 3 , 12 , 96 , 3 , 1093
0 , 7 , 0 , 2 , 0 , 59 , 423 , 0 , 548 , 0 , 869 , 2480 , 2 , 133 , 0 , 877 , 0 , 20 , 209 , 0 , 28 , 98 , 189 , 4 , 77 , 146 , 126 , 145 , 5412
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 72 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 111 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0
0 , 58 , 0 , 8 , 0 , 2 , 17 , 0 , 980 , 14 , 100 , 1164 , 1 , 186 , 0 , 33 , 0 , 2 , 2689 , 0 , 143 , 83 , 103 , 4 , 28 , 15 , 32 , 33 , 1596
37 , 1 , 0 , 0 , 0 , 0 , 269 , 0 , 823 , 0 , 263 , 999 , 2 , 73 , 0 , 441 , 0 , 10 , 12 , 0 , 8 , 0 , 6 , 1 , 52 , 11 , 59 , 0 , 2048
0 , 1 , 0 , 0 , 0 , 0 , 154 , 0 , 216 , 32 , 72 , 2579 , 0 , 2 , 0 , 22 , 0 , 0 , 36 , 0 , 2 , 2 , 5 , 0 , 0 , 11 , 42 , 0 , 2919
0 , 1 , 0 , 0 , 0 , 0 , 1791 , 0 , 50 , 0 , 70 , 2022 , 0 , 0 , 0 , 219 , 0 , 0 , 0 , 0 , 0 , 3 , 14 , 0 , 0 , 6 , 93 , 0 , 4218
0 , 1 , 0 , 1 , 0 , 0 , 5 , 0 , 86 , 0 , 15 , 35 , 1 , 11 , 0 , 24 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 6 , 0 , 4 , 0 , 83
3 , 26 , 0 , 4 , 0 , 0 , 511 , 0 , 309 , 0 , 90 , 1703 , 5 , 134 , 0 , 326 , 0 , 2 , 15 , 0 , 6 , 1 , 2 , 5 , 112 , 13 , 100 , 1 , 2747
0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 26 , 0 , 20 , 44 , 0 , 0 , 0 , 12 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 65 , 0 , 144
0 , 1 , 0 , 0 , 0 , 0 , 7 , 0 , 104 , 4 , 10 , 51 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 20 , 0 , 95
1 , 1 , 0 , 0 , 0 , 0 , 78 , 0 , 731 , 0 , 31 , 363 , 0 , 2 , 0 , 33 , 0 , 0 , 22 , 0 , 1 , 0 , 5 , 0 , 1 , 6 , 14 , 1 , 531
28 , 2 , 0 , 0 , 0 , 3 , 804 , 0 , 556 , 4 , 39 , 1281 , 2 , 78 , 0 , 227 , 0 , 3 , 12 , 0 , 8 , 3 , 16 , 1 , 64 , 13 , 286 , 4 , 2680
0 , 1 , 0 , 0 , 0 , 0 , 31 , 0 , 411 , 3 , 10 , 216 , 0 , 1 , 0 , 13 , 0 , 0 , 10 , 0 , 1 , 1 , 7 , 0 , 0 , 1 , 125 , 1 , 408
11 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 1 , 0 , 0 , 0 , 0 , 26 , 0 , 103 , 1 , 3 , 30 , 0 , 0 , 0 , 7 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 113 , 0 , 180
4 , 1 , 0 , 2 , 0 , 0 , 322 , 0 , 595 , 1 , 1038 , 2980 , 3 , 90 , 1 , 270 , 0 , 39 , 24 , 0 , 16 , 2 , 17 , 7 , 22 , 60 , 146 , 7 , 4843
0 , 2 , 0 , 1 , 0 , 75 , 455 , 0 , 209 , 9 , 1635 , 1493 , 1 , 58 , 0 , 450 , 0 , 3 , 44 , 0 , 12 , 2 , 9 , 0 , 41 , 113 , 146 , 2 , 4389
2 , 13 , 0 , 1 , 0 , 0 , 163 , 0 , 692 , 2 , 354 , 616 , 4 , 104 , 1 , 576 , 0 , 0 , 63 , 0 , 8 , 4 , 43 , 3 , 87 , 71 , 68 , 0 , 1897
0 , 2 , 0 , 0 , 0 , 0 , 308 , 0 , 135 , 2 , 99 , 712 , 0 , 1 , 0 , 231 , 0 , 0 , 10 , 0 , 0 , 9 , 44 , 0 , 1 , 54 , 58 , 1 , 1518
0 , 2 , 0 , 0 , 0 , 0 , 127 , 0 , 439 , 0 , 4 , 283 , 0 , 4 , 0 , 19 , 0 , 2 , 3 , 0 , 0 , 1 , 2 , 1 , 1 , 0 , 61 , 0 , 497
0 , 1 , 0 , 2 , 0 , 0 , 1076 , 0 , 74 , 0 , 38 , 938 , 1 , 194 , 0 , 346 , 1 , 0 , 21 , 0 , 28 , 0 , 16 , 3 , 160 , 4 , 13 , 2 , 2434
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1
0 , 1 , 0 , 0 , 0 , 0 , 30 , 0 , 88 , 0 , 5 , 109 , 0 , 0 , 0 , 21 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 167
1 , 3 , 0 , 0 , 0 , 0 , 2109 , 0 , 597 , 7 , 479 , 5390 , 0 , 13 , 0 , 281 , 0 , 1 , 134 , 0 , 4 , 4 , 82 , 0 , 8 , 55 , 775 , 13 , 9195
0 , 1 , 0 , 0 , 0 , 0 , 26 , 0 , 408 , 0 , 138 , 108 , 1 , 48 , 0 , 72 , 0 , 7 , 12 , 0 , 6 , 0 , 5 , 2 , 32 , 27 , 24 , 18 , 418
0 , 2 , 0 , 0 , 0 , 0 , 258 , 0 , 425 , 7 , 180 , 1290 , 0 , 7 , 0 , 168 , 0 , 1 , 10 , 0 , 2 , 6 , 9 , 0 , 4 , 228 , 134 , 0 , 2280
0 , 4 , 0 , 6 , 0 , 0 , 1027 , 0 , 319 , 2 , 183 , 461 , 1 , 153 , 0 , 1187 , 0 , 14 , 97 , 0 , 108 , 2 , 359 , 0 , 24 , 73 , 623 , 22 , 3939
1 , 5 , 0 , 0 , 0 , 0 , 515 , 0 , 177 , 2 , 30 , 266 , 0 , 9 , 0 , 234 , 1 , 1 , 12 , 0 , 2 , 3 , 37 , 0 , 6 , 44 , 213 , 13 , 1358
0 , 1 , 0 , 0 , 0 , 0 , 5 , 0 , 358 , 0 , 7 , 56 , 1 , 19 , 0 , 9 , 0 , 0 , 83 , 0 , 8 , 0 , 0 , 0 , 10 , 1 , 5 , 0 , 83
0 , 1 , 0 , 0 , 0 , 0 , 136 , 0 , 108 , 18 , 9 , 352 , 0 , 8 , 0 , 28 , 0 , 0 , 5 , 0 , 4 , 0 , 19 , 1 , 3 , 1 , 132 , 0 , 695
0 , 1 , 0 , 0 , 0 , 0 , 8 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 18
0 , 1 , 0 , 0 , 0 , 0 , 12 , 0 , 186 , 0 , 41 , 140 , 0 , 1 , 0 , 25 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 84 , 0 , 302
0 , 6 , 2 , 0 , 2 , 4 , 610 , 0 , 757 , 1 , 3707 , 10628 , 0 , 40 , 0 , 362 , 0 , 0 , 118 , 0 , 0 , 11 , 595 , 0 , 40 , 78 , 71 , 214 , 16285
0 , 1 , 0 , 0 , 0 , 0 , 250 , 0 , 314 , 16 , 142 , 1211 , 0 , 0 , 0 , 49 , 1 , 0 , 6 , 0 , 0 , 0 , 8 , 0 , 0 , 8 , 38 , 0 , 1723
0 , 1 , 0 , 0 , 0 , 0 , 68 , 0 , 190 , 0 , 4 , 120 , 0 , 0 , 0 , 11 , 0 , 0 , 2 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 6 , 0 , 213
0 , 1 , 0 , 0 , 0 , 0 , 7 , 0 , 10 , 0 , 0 , 26 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 12 , 0 , 56
1 , 1 , 0 , 1 , 0 , 0 , 1132 , 0 , 122 , 8 , 64 , 661 , 1 , 100 , 0 , 99 , 0 , 5 , 1 , 0 , 10 , 1 , 1 , 8 , 75 , 16 , 16 , 0 , 1998
8 , 3 , 0 , 0 , 0 , 0 , 387 , 0 , 266 , 1 , 99 , 754 , 0 , 18 , 0 , 321 , 0 , 3 , 1 , 0 , 3 , 0 , 27 , 1 , 11 , 26 , 116 , 0 , 1731
7 , 3 , 0 , 0 , 0 , 0 , 1117 , 0 , 211 , 33 , 164 , 943 , 5 , 40 , 0 , 551 , 0 , 1 , 19 , 0 , 11 , 0 , 16 , 0 , 23 , 54 , 515 , 3 , 3396
2 , 2 , 0 , 0 , 0 , 1 , 773 , 0 , 1045 , 41 , 501 , 3000 , 1 , 176 , 0 , 827 , 0 , 4 , 101 , 0 , 12 , 1 , 31 , 1 , 158 , 130 , 1147 , 5 , 6457
0 , 1 , 0 , 0 , 0 , 0 , 451 , 0 , 339 , 0 , 2 , 177 , 0 , 0 , 0 , 21 , 0 , 0 , 19 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 49 , 0 , 700
0 , 1 , 0 , 0 , 0 , 0 , 36 , 0 , 11 , 0 , 8 , 30 , 0 , 8 , 0 , 14 , 0 , 1 , 2 , 0 , 1 , 0 , 8 , 0 , 6 , 0 , 2 , 0 , 98
1 , 1 , 0 , 0 , 0 , 0 , 99 , 0 , 508 , 0 , 2 , 12 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 15 , 0 , 133
0 , 1 , 0 , 2 , 0 , 0 , 250 , 0 , 229 , 0 , 130 , 1420 , 17 , 177 , 2 , 353 , 1 , 4 , 18 , 0 , 24 , 5 , 0 , 6 , 122 , 17 , 104 , 0 , 2280
0 , 1 , 0 , 0 , 0 , 0 , 34 , 0 , 1 , 1 , 8 , 59 , 0 , 0 , 0 , 3 , 0 , 0 , 10 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 108
73 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 249 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
19 , 5 , 0 , 0 , 0 , 2 , 148 , 0 , 549 , 1 , 463 , 714 , 0 , 41 , 0 , 226 , 0 , 1 , 6 , 0 , 6 , 4 , 12 , 0 , 34 , 22 , 10 , 3 , 1605
0 , 1 , 0 , 0 , 0 , 0 , 17 , 0 , 47 , 0 , 2 , 22 , 0 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 99 , 0 , 163
0 , 1 , 0 , 0 , 0 , 0 , 40 , 0 , 439 , 7 , 13 , 99 , 0 , 0 , 0 , 10 , 1 , 0 , 19 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 121 , 0 , 293
9 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 9 , 0 , 0 , 0 , 0 , 79 , 0 , 41 , 0 , 20 , 117 , 0 , 17 , 0 , 82 , 0 , 2 , 1 , 0 , 4 , 0 , 1 , 2 , 9 , 8 , 81 , 0 , 388
0 , 1 , 0 , 0 , 0 , 0 , 26 , 0 , 1273 , 0 , 34 , 233 , 0 , 3 , 0 , 17 , 0 , 0 , 7 , 0 , 1 , 0 , 0 , 0 , 2 , 11 , 27 , 0 , 348
15 , 2 , 0 , 0 , 0 , 0 , 634 , 0 , 254 , 4 , 3 , 1413 , 4 , 156 , 0 , 261 , 0 , 0 , 22 , 0 , 13 , 3 , 35 , 2 , 137 , 1 , 133 , 4 , 2491
