@relation ../Data/13/2008

@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
0 , 1 , 0 , 0 , 0 , 0 , 62 , 0 , 461 , 0 , 11 , 72 , 0 , 16 , 0 , 35 , 0 , 2 , 3 , 0 , 8 , 0 , 1 , 0 , 6 , 6 , 105 , 1 , 293
0 , 1 , 0 , 0 , 0 , 4 , 263 , 0 , 688 , 3 , 267 , 777 , 13 , 178 , 1 , 644 , 0 , 13 , 229 , 0 , 31 , 1 , 5 , 7 , 113 , 27 , 5 , 16 , 2012
0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 467 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 7
2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
1 , 1 , 0 , 0 , 0 , 0 , 433 , 0 , 216 , 0 , 8 , 148 , 0 , 1 , 0 , 352 , 0 , 0 , 5 , 0 , 1 , 0 , 50 , 0 , 0 , 22 , 161 , 1 , 1175
34 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 720 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 3 , 0 , 0 , 0 , 1 , 411 , 0 , 469 , 1 , 25 , 182 , 0 , 17 , 0 , 39 , 0 , 0 , 2 , 0 , 0 , 1 , 1 , 2 , 15 , 4 , 244 , 0 , 909
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 1 , 0 , 0 , 0 , 0 , 205 , 0 , 123 , 0 , 20 , 144 , 0 , 0 , 0 , 20 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 43 , 0 , 442
3 , 9 , 0 , 0 , 1 , 1 , 2483 , 0 , 69 , 3 , 67 , 2163 , 0 , 93 , 0 , 603 , 0 , 0 , 13 , 0 , 5 , 16 , 4 , 0 , 88 , 16 , 141 , 0 , 5498
1 , 1 , 0 , 2 , 0 , 0 , 187 , 0 , 279 , 3 , 18 , 93 , 0 , 26 , 0 , 93 , 0 , 1 , 2 , 0 , 3 , 1 , 2 , 3 , 17 , 5 , 18 , 1 , 421
0 , 66 , 0 , 0 , 0 , 0 , 210 , 0 , 666 , 114 , 56 , 767 , 0 , 27 , 0 , 326 , 4 , 2 , 102 , 0 , 7 , 3 , 114 , 1 , 17 , 24 , 7 , 24 , 1649
0 , 1 , 0 , 1 , 0 , 0 , 1 , 0 , 444 , 0 , 0 , 43 , 0 , 50 , 0 , 17 , 0 , 1 , 135 , 0 , 14 , 0 , 0 , 5 , 29 , 0 , 2 , 0 , 63
0 , 3 , 0 , 0 , 0 , 0 , 2724 , 0 , 515 , 2 , 165 , 3046 , 0 , 22 , 0 , 277 , 0 , 0 , 4 , 0 , 2 , 4 , 10 , 0 , 20 , 5 , 187 , 2 , 6422
0 , 4 , 0 , 0 , 0 , 0 , 157 , 0 , 372 , 0 , 16 , 179 , 0 , 1 , 0 , 21 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 60 , 0 , 433
2 , 4 , 0 , 0 , 0 , 0 , 370 , 0 , 426 , 3 , 312 , 1319 , 4 , 153 , 0 , 140 , 1 , 19 , 13 , 0 , 21 , 13 , 24 , 0 , 109 , 62 , 47 , 2 , 2293
7 , 14 , 0 , 0 , 0 , 0 , 1091 , 0 , 294 , 20 , 249 , 2347 , 0 , 29 , 0 , 398 , 0 , 0 , 62 , 0 , 4 , 18 , 101 , 0 , 25 , 24 , 48 , 58 , 4354
2 , 1 , 0 , 0 , 0 , 0 , 42 , 0 , 184 , 16 , 34 , 139 , 0 , 1 , 0 , 34 , 0 , 0 , 5 , 0 , 0 , 0 , 4 , 0 , 1 , 7 , 371 , 0 , 647
5 , 1 , 0 , 0 , 0 , 0 , 210 , 0 , 89 , 0 , 47 , 316 , 0 , 20 , 0 , 274 , 0 , 0 , 11 , 0 , 9 , 0 , 0 , 0 , 11 , 14 , 54 , 0 , 915
194 , 3 , 0 , 0 , 0 , 0 , 1028 , 0 , 610 , 3 , 103 , 1430 , 0 , 16 , 0 , 636 , 0 , 0 , 10 , 0 , 13 , 4 , 1105 , 0 , 3 , 47 , 21 , 0 , 4377
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 822 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
7 , 1 , 0 , 0 , 0 , 1 , 89 , 0 , 861 , 4 , 116 , 26466 , 0 , 4 , 0 , 43 , 0 , 1 , 4480 , 0 , 2 , 4 , 135 , 0 , 1 , 23 , 258 , 1 , 27140
0 , 1 , 0 , 0 , 0 , 0 , 92 , 0 , 659 , 1 , 6 , 35 , 0 , 0 , 0 , 53 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14 , 0 , 201
0 , 2 , 0 , 0 , 0 , 0 , 44 , 0 , 1771 , 0 , 16 , 70 , 0 , 3 , 0 , 53 , 0 , 0 , 9 , 0 , 1 , 0 , 4 , 0 , 2 , 12 , 8 , 1 , 208
0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 147 , 0 , 3 , 11 , 0 , 0 , 0 , 5 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 22
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 536 , 0 , 0 , 13 , 0 , 1 , 0 , 10 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 45 , 0 , 68
0 , 9 , 0 , 0 , 0 , 1 , 1607 , 0 , 537 , 22 , 967 , 4669 , 0 , 1 , 0 , 1383 , 1 , 0 , 76 , 0 , 0 , 24 , 117 , 0 , 1 , 148 , 78 , 66 , 9083
0 , 1 , 0 , 0 , 0 , 0 , 46 , 0 , 55 , 0 , 87 , 268 , 1 , 16 , 0 , 34 , 0 , 4 , 8 , 0 , 8 , 5 , 0 , 0 , 3 , 2 , 11 , 0 , 453
0 , 2 , 0 , 2 , 0 , 0 , 1464 , 0 , 981 , 0 , 290 , 1321 , 0 , 49 , 0 , 383 , 0 , 4 , 8 , 0 , 5 , 1 , 0 , 5 , 33 , 39 , 59 , 2 , 3559
0 , 14 , 0 , 0 , 0 , 0 , 65 , 0 , 83 , 1 , 26 , 116 , 1 , 31 , 0 , 28 , 1 , 0 , 1 , 0 , 10 , 0 , 0 , 4 , 16 , 0 , 86 , 0 , 323
0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 141 , 0 , 9 , 243 , 0 , 0 , 0 , 6 , 0 , 0 , 2 , 0 , 0 , 3 , 24 , 0 , 0 , 0 , 6 , 0 , 295
8 , 16 , 0 , 0 , 0 , 1 , 1788 , 0 , 656 , 8 , 76 , 1803 , 0 , 12 , 0 , 288 , 1 , 2 , 7 , 0 , 1 , 4 , 7 , 0 , 9 , 14 , 207 , 0 , 4197
0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 9 , 0 , 1 , 3 , 0 , 0 , 0 , 10 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 2 , 35 , 0 , 61
