@relation ../Data/13/2006

@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
19 , 1 , 0 , 0 , 0 , 0 , 2995 , 0 , 167 , 1 , 150 , 3886 , 0 , 22 , 0 , 354 , 0 , 1 , 8 , 1 , 3 , 5 , 58 , 0 , 18 , 7 , 195 , 0 , 7651
3 , 4 , 0 , 0 , 0 , 2 , 538 , 0 , 300 , 1 , 177 , 2847 , 0 , 10 , 0 , 428 , 0 , 0 , 66 , 1 , 1 , 5 , 19 , 0 , 9 , 56 , 151 , 12 , 4236
0 , 3 , 0 , 0 , 0 , 1 , 546 , 0 , 279 , 6 , 488 , 2101 , 0 , 17 , 0 , 199 , 0 , 0 , 335 , 1 , 7 , 2 , 23 , 0 , 10 , 32 , 318 , 11 , 3727
39 , 1 , 0 , 0 , 0 , 0 , 694 , 0 , 309 , 5 , 805 , 2276 , 3 , 150 , 0 , 687 , 0 , 9 , 25 , 1 , 26 , 1 , 2 , 2 , 110 , 92 , 65 , 1 , 4628
0 , 1 , 0 , 0 , 0 , 3 , 160 , 0 , 306 , 0 , 47 , 1002 , 0 , 187 , 0 , 104 , 0 , 5 , 161 , 1 , 31 , 0 , 2 , 2 , 149 , 2 , 16 , 2 , 1338
25 , 10 , 0 , 0 , 0 , 4 , 1236 , 0 , 442 , 2 , 178 , 2397 , 0 , 19 , 0 , 1269 , 0 , 1 , 40 , 1 , 0 , 16 , 28 , 0 , 18 , 173 , 2475 , 13 , 7791
1 , 1 , 0 , 0 , 0 , 0 , 1019 , 0 , 134 , 0 , 69 , 3125 , 1 , 74 , 0 , 2434 , 0 , 3 , 14 , 1 , 6 , 6 , 39 , 3 , 61 , 1 , 137 , 4 , 6834
9 , 1 , 0 , 0 , 1 , 0 , 47 , 0 , 587 , 0 , 42 , 110 , 3 , 76 , 0 , 167 , 0 , 1 , 25 , 1 , 18 , 0 , 1 , 0 , 54 , 29 , 17 , 4 , 418
14 , 1 , 0 , 0 , 0 , 29 , 683 , 0 , 246 , 2 , 403 , 3676 , 6 , 180 , 1 , 609 , 3 , 8 , 41 , 1 , 36 , 36 , 17 , 0 , 129 , 38 , 35 , 11 , 5542
14 , 1 , 0 , 1 , 0 , 0 , 499 , 0 , 331 , 3 , 111 , 923 , 5 , 132 , 0 , 351 , 0 , 10 , 65 , 1 , 33 , 34 , 34 , 1 , 82 , 20 , 82 , 0 , 2057
11 , 1 , 0 , 1 , 0 , 0 , 285 , 0 , 581 , 9 , 48 , 1093 , 1 , 14 , 0 , 760 , 0 , 0 , 32 , 1 , 8 , 0 , 16 , 0 , 4 , 9 , 5 , 11 , 2236
13 , 6 , 0 , 0 , 0 , 1 , 566 , 0 , 1054 , 7 , 863 , 3701 , 1 , 53 , 1 , 983 , 0 , 6 , 102 , 1 , 20 , 13 , 179 , 0 , 25 , 181 , 245 , 24 , 6763
3 , 1 , 0 , 0 , 0 , 1 , 1193 , 0 , 195 , 13 , 261 , 1989 , 0 , 14 , 0 , 1099 , 0 , 0 , 46 , 1 , 2 , 4 , 14 , 0 , 12 , 70 , 228 , 10 , 4882
18 , 3 , 0 , 1 , 0 , 0 , 675 , 0 , 481 , 9 , 187 , 3260 , 8 , 196 , 0 , 2529 , 1 , 2 , 239 , 1 , 19 , 6 , 28 , 15 , 151 , 52 , 75 , 35 , 6857
180 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 186 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
5 , 1 , 0 , 0 , 0 , 0 , 109 , 0 , 217 , 1 , 249 , 1883 , 0 , 0 , 0 , 230 , 0 , 0 , 139 , 1 , 0 , 2 , 126 , 0 , 0 , 26 , 188 , 0 , 2814
1 , 5 , 0 , 1 , 0 , 0 , 1289 , 0 , 687 , 8 , 1144 , 3501 , 2 , 93 , 1 , 795 , 0 , 3 , 98 , 1 , 20 , 6 , 82 , 0 , 66 , 567 , 443 , 142 , 7977
73 , 1 , 0 , 2 , 0 , 0 , 426 , 0 , 230 , 0 , 25 , 1025 , 9 , 160 , 0 , 233 , 0 , 23 , 19 , 1 , 40 , 1 , 2 , 10 , 76 , 4 , 97 , 1 , 1814
4 , 1 , 0 , 1 , 0 , 0 , 233 , 0 , 412 , 9 , 111 , 1280 , 0 , 22 , 0 , 103 , 1 , 3 , 51 , 1 , 4 , 0 , 15 , 0 , 14 , 14 , 53 , 15 , 1834
0 , 2 , 0 , 1 , 0 , 36 , 237 , 0 , 696 , 1 , 1006 , 1425 , 1 , 43 , 0 , 1117 , 1 , 4 , 129 , 1 , 18 , 491 , 201 , 0 , 19 , 232 , 1255 , 31 , 6033
0 , 1 , 0 , 0 , 0 , 3 , 46 , 0 , 859 , 3 , 128 , 1126 , 0 , 3 , 0 , 278 , 0 , 1 , 803 , 1 , 0 , 10 , 9 , 0 , 2 , 12 , 106 , 1 , 1722
0 , 6 , 0 , 0 , 0 , 0 , 522 , 0 , 206 , 14 , 93 , 644 , 0 , 58 , 1 , 500 , 0 , 6 , 53 , 1 , 18 , 2 , 22 , 2 , 31 , 119 , 267 , 15 , 2198
15 , 5 , 0 , 3 , 0 , 0 , 2434 , 0 , 172 , 1 , 187 , 3354 , 1 , 167 , 1 , 1639 , 0 , 4 , 186 , 1 , 8 , 6 , 2 , 1 , 149 , 86 , 287 , 0 , 7996
33 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
2 , 1 , 0 , 0 , 0 , 0 , 50 , 0 , 921 , 15 , 65 , 592 , 1 , 53 , 1 , 40 , 0 , 1 , 811 , 1 , 11 , 8 , 2 , 1 , 38 , 19 , 30 , 6 , 827
0 , 16 , 0 , 0 , 0 , 11 , 475 , 0 , 709 , 16 , 1177 , 28244 , 0 , 14 , 0 , 249 , 0 , 1 , 1938 , 1 , 5 , 635 , 201 , 0 , 8 , 107 , 250 , 20 , 31385
6 , 2 , 0 , 1 , 0 , 40 , 1004 , 0 , 497 , 0 , 458 , 1758 , 7 , 192 , 0 , 741 , 0 , 11 , 35 , 1 , 54 , 6 , 19 , 0 , 119 , 97 , 220 , 1 , 4344
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
16 , 1 , 0 , 2 , 0 , 0 , 191 , 1 , 1424 , 0 , 177 , 520 , 4 , 86 , 0 , 319 , 0 , 10 , 14 , 1 , 16 , 8 , 5 , 4 , 49 , 338 , 35 , 2 , 1595
34 , 10 , 0 , 1 , 0 , 5 , 1989 , 0 , 464 , 4 , 284 , 2885 , 2 , 88 , 0 , 692 , 0 , 9 , 46 , 1 , 7 , 7 , 77 , 5 , 64 , 92 , 325 , 14 , 6374
44 , 5 , 0 , 0 , 0 , 5 , 2234 , 0 , 503 , 28 , 1758 , 4745 , 3 , 81 , 0 , 2320 , 3 , 5 , 195 , 1 , 16 , 2 , 375 , 2 , 55 , 361 , 672 , 71 , 12574
7 , 10 , 0 , 0 , 0 , 0 , 5084 , 0 , 183 , 167 , 225 , 3197 , 0 , 5 , 0 , 636 , 3 , 0 , 43 , 1 , 1 , 3 , 36 , 0 , 4 , 59 , 392 , 9 , 9811
0 , 1 , 0 , 0 , 0 , 21 , 108 , 0 , 268 , 1 , 19 , 1823 , 4 , 72 , 0 , 303 , 0 , 0 , 7 , 1 , 6 , 552 , 16 , 0 , 62 , 7 , 12 , 0 , 2862
17 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 466 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
27 , 1 , 0 , 0 , 0 , 5 , 304 , 0 , 482 , 63 , 146 , 2845 , 0 , 152 , 0 , 277 , 0 , 9 , 591 , 1 , 31 , 17 , 17 , 2 , 110 , 26 , 39 , 0 , 3739
0 , 1 , 0 , 0 , 0 , 2 , 858 , 0 , 641 , 3 , 84 , 1699 , 4 , 124 , 2 , 800 , 1 , 4 , 35 , 1 , 3 , 2 , 17 , 6 , 105 , 61 , 54 , 1 , 3582
8 , 1 , 0 , 0 , 0 , 0 , 1441 , 0 , 452 , 4 , 45 , 2508 , 0 , 22 , 0 , 329 , 0 , 0 , 86 , 1 , 7 , 2 , 3 , 0 , 15 , 4 , 127 , 3 , 4466
24 , 1 , 0 , 2 , 0 , 0 , 550 , 0 , 383 , 4 , 151 , 891 , 2 , 70 , 0 , 523 , 0 , 3 , 12 , 1 , 11 , 1 , 14 , 1 , 51 , 101 , 134 , 5 , 2374
20 , 4 , 0 , 0 , 0 , 14 , 897 , 0 , 313 , 77 , 825 , 3364 , 7 , 94 , 1 , 997 , 2 , 6 , 117 , 1 , 9 , 98 , 296 , 3 , 68 , 253 , 221 , 40 , 7084
0 , 1 , 0 , 0 , 0 , 4 , 352 , 0 , 586 , 0 , 597 , 5572 , 3 , 87 , 1 , 396 , 0 , 4 , 46 , 1 , 11 , 325 , 105 , 1 , 67 , 218 , 83 , 2 , 7654
61 , 2 , 0 , 0 , 0 , 1 , 493 , 0 , 372 , 6 , 87 , 1251 , 0 , 3 , 0 , 434 , 0 , 0 , 152 , 1 , 0 , 29 , 16 , 0 , 3 , 57 , 22 , 4 , 2400
1 , 2 , 0 , 5 , 0 , 0 , 1581 , 0 , 502 , 7 , 252 , 2855 , 7 , 158 , 2 , 1556 , 0 , 7 , 74 , 1 , 38 , 16 , 11 , 4 , 95 , 8 , 177 , 6 , 6469
62 , 4 , 0 , 1 , 1 , 1 , 601 , 0 , 250 , 37 , 559 , 2774 , 2 , 106 , 0 , 3245 , 7 , 5 , 112 , 1 , 21 , 19 , 357 , 0 , 77 , 52 , 116 , 70 , 7839
30 , 1 , 0 , 0 , 0 , 0 , 71 , 0 , 392 , 2 , 36 , 577 , 3 , 112 , 0 , 483 , 0 , 5 , 37 , 1 , 69 , 0 , 2 , 4 , 31 , 24 , 8 , 4 , 1207
0 , 4 , 0 , 0 , 0 , 0 , 979 , 0 , 314 , 49 , 519 , 2996 , 4 , 144 , 0 , 1175 , 1 , 5 , 90 , 1 , 85 , 0 , 0 , 0 , 50 , 96 , 255 , 0 , 6070
21 , 4 , 0 , 0 , 0 , 0 , 181 , 0 , 272 , 0 , 56 , 922 , 3 , 174 , 1 , 139 , 0 , 5 , 101 , 1 , 35 , 2 , 8 , 6 , 124 , 5 , 21 , 1 , 1335
0 , 4 , 0 , 1 , 0 , 0 , 1336 , 0 , 181 , 0 , 97 , 2564 , 6 , 174 , 0 , 163 , 0 , 9 , 12 , 1 , 16 , 2 , 9 , 8 , 134 , 4 , 104 , 0 , 4279
6 , 2 , 0 , 1 , 0 , 15 , 556 , 1 , 391 , 3 , 548 , 2021 , 0 , 85 , 0 , 359 , 1 , 1 , 104 , 1 , 10 , 13 , 59 , 3 , 69 , 166 , 71 , 67 , 3879
4 , 1 , 0 , 0 , 0 , 7 , 191 , 0 , 459 , 4 , 6 , 443 , 4 , 77 , 2 , 245 , 0 , 2 , 59 , 1 , 18 , 8 , 19 , 1 , 50 , 94 , 17 , 6 , 1040
11 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2747 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
17 , 2 , 0 , 2 , 1 , 0 , 1553 , 0 , 182 , 2 , 21 , 1802 , 3 , 187 , 4 , 628 , 0 , 12 , 47 , 1 , 14 , 34 , 21 , 8 , 144 , 16 , 511 , 4 , 4593
28 , 3 , 0 , 0 , 0 , 17 , 703 , 0 , 258 , 4 , 314 , 3272 , 6 , 93 , 0 , 459 , 0 , 6 , 64 , 1 , 11 , 12 , 17 , 2 , 68 , 96 , 174 , 14 , 5082
0 , 1 , 0 , 0 , 0 , 2 , 823 , 0 , 169 , 57 , 151 , 1635 , 4 , 184 , 0 , 1424 , 0 , 10 , 256 , 1 , 10 , 2 , 9 , 0 , 160 , 23 , 208 , 0 , 4334
7 , 1 , 0 , 1 , 0 , 2 , 221 , 0 , 1066 , 6 , 310 , 516 , 3 , 161 , 0 , 204 , 0 , 3 , 266 , 1 , 39 , 0 , 0 , 3 , 112 , 43 , 113 , 0 , 1415
1 , 5 , 0 , 2 , 0 , 0 , 1532 , 0 , 503 , 33 , 246 , 2266 , 0 , 128 , 0 , 744 , 3 , 3 , 47 , 1 , 25 , 185 , 50 , 4 , 94 , 49 , 2091 , 3 , 7202
0 , 3 , 0 , 0 , 0 , 1 , 912 , 0 , 307 , 46 , 233 , 6023 , 0 , 80 , 0 , 954 , 1 , 4 , 189 , 1 , 11 , 132 , 32 , 1 , 64 , 11 , 37 , 4 , 8386
0 , 1 , 0 , 0 , 0 , 0 , 32 , 0 , 443 , 0 , 38 , 407 , 1 , 16 , 0 , 65 , 0 , 0 , 507 , 1 , 3 , 0 , 5 , 0 , 12 , 25 , 3 , 0 , 575
70 , 3 , 0 , 4 , 0 , 2 , 796 , 0 , 118 , 0 , 23 , 859 , 1 , 84 , 3 , 389 , 0 , 7 , 15 , 1 , 22 , 8 , 37 , 8 , 39 , 49 , 181 , 8 , 2352
283 , 1 , 0 , 0 , 0 , 0 , 352 , 0 , 350 , 1 , 46 , 226 , 0 , 74 , 0 , 1296 , 0 , 3 , 467 , 1 , 17 , 0 , 8 , 0 , 54 , 36 , 31 , 0 , 1996
0 , 1 , 0 , 0 , 0 , 0 , 318 , 0 , 433 , 0 , 34 , 460 , 0 , 86 , 0 , 11 , 0 , 1 , 8 , 1 , 5 , 0 , 4 , 3 , 77 , 1 , 1 , 0 , 829
75 , 7 , 0 , 1 , 0 , 0 , 2233 , 0 , 168 , 4 , 372 , 3357 , 0 , 98 , 0 , 1579 , 1 , 1 , 53 , 1 , 12 , 4 , 12 , 0 , 84 , 24 , 143 , 1 , 7730
3 , 3 , 0 , 0 , 0 , 9 , 462 , 0 , 114 , 9 , 163 , 2339 , 0 , 4 , 0 , 1735 , 0 , 0 , 49 , 1 , 0 , 31 , 21 , 0 , 4 , 186 , 80 , 9 , 5044
55 , 7 , 0 , 7 , 0 , 7 , 926 , 1 , 612 , 10 , 424 , 2744 , 29 , 185 , 0 , 1140 , 0 , 6 , 168 , 1 , 56 , 18 , 107 , 3 , 83 , 40 , 40 , 22 , 5478
7 , 6 , 0 , 0 , 0 , 9 , 1897 , 1 , 224 , 39 , 117 , 3139 , 0 , 41 , 0 , 591 , 0 , 3 , 9 , 1 , 2 , 18 , 81 , 5 , 30 , 38 , 302 , 13 , 6244
2 , 1 , 0 , 2 , 0 , 0 , 488 , 1 , 342 , 3 , 293 , 873 , 2 , 108 , 3 , 288 , 0 , 7 , 42 , 0 , 33 , 1 , 91 , 4 , 56 , 48 , 230 , 22 , 2337
1 , 1 , 0 , 0 , 0 , 0 , 64 , 0 , 843 , 4 , 447 , 361 , 1 , 61 , 0 , 155 , 0 , 4 , 16 , 0 , 12 , 0 , 13 , 3 , 41 , 7 , 18 , 11 , 1080
0 , 1 , 0 , 0 , 0 , 0 , 759 , 0 , 857 , 14 , 148 , 1739 , 0 , 31 , 0 , 204 , 0 , 1 , 10 , 0 , 3 , 17 , 11 , 1 , 26 , 100 , 47 , 17 , 3056
0 , 1 , 0 , 0 , 0 , 3 , 63 , 0 , 93 , 0 , 70 , 195 , 0 , 3 , 0 , 41 , 0 , 0 , 7 , 0 , 0 , 0 , 2 , 0 , 3 , 5 , 101 , 0 , 480
19 , 1 , 0 , 0 , 0 , 0 , 114 , 0 , 246 , 0 , 14 , 45 , 0 , 3 , 0 , 66 , 0 , 0 , 4 , 0 , 2 , 0 , 1 , 0 , 1 , 3 , 43 , 0 , 286
0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 23 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5
0 , 3 , 0 , 0 , 0 , 0 , 8 , 0 , 231 , 10 , 46 , 563 , 0 , 6 , 0 , 36 , 0 , 0 , 75 , 0 , 3 , 0 , 0 , 0 , 3 , 0 , 5 , 0 , 668
0 , 1 , 0 , 0 , 0 , 0 , 42 , 0 , 259 , 4 , 30 , 111 , 0 , 0 , 0 , 30 , 0 , 0 , 6 , 0 , 0 , 0 , 9 , 0 , 0 , 1 , 6 , 0 , 233
2 , 1 , 0 , 0 , 0 , 43 , 180 , 0 , 541 , 2 , 699 , 6435 , 0 , 13 , 0 , 282 , 6 , 2 , 25 , 0 , 4 , 526 , 212 , 0 , 7 , 13 , 86 , 8 , 8492
0 , 1 , 0 , 0 , 0 , 0 , 59 , 0 , 92 , 1 , 32 , 281 , 0 , 10 , 0 , 13 , 0 , 0 , 14 , 0 , 1 , 0 , 1 , 0 , 9 , 0 , 24 , 0 , 411
2 , 1 , 0 , 6 , 0 , 0 , 147 , 0 , 208 , 1 , 60 , 487 , 2 , 183 , 0 , 345 , 0 , 9 , 232 , 0 , 75 , 1 , 1 , 3 , 88 , 11 , 20 , 4 , 1077
1 , 1 , 0 , 0 , 0 , 1 , 143 , 0 , 518 , 27 , 202 , 1282 , 1 , 18 , 0 , 381 , 0 , 1 , 65 , 0 , 6 , 20 , 144 , 0 , 10 , 156 , 150 , 70 , 2576
46 , 2 , 0 , 4 , 0 , 0 , 397 , 2 , 534 , 3 , 83 , 286 , 5 , 118 , 3 , 461 , 0 , 26 , 63 , 0 , 28 , 1 , 9 , 4 , 46 , 17 , 89 , 7 , 1353
42 , 39 , 0 , 1 , 1 , 6 , 812 , 0 , 173 , 21 , 345 , 2566 , 1 , 132 , 2 , 663 , 3 , 3 , 124 , 0 , 23 , 5 , 32 , 3 , 99 , 95 , 323 , 14 , 4886
7 , 17 , 0 , 0 , 0 , 0 , 130 , 0 , 761 , 1 , 17 , 271 , 1 , 47 , 1 , 43 , 0 , 3 , 14 , 0 , 6 , 0 , 2 , 0 , 36 , 8 , 28 , 3 , 503
0 , 3 , 0 , 0 , 0 , 0 , 21 , 0 , 58 , 0 , 25 , 51 , 0 , 3 , 0 , 15 , 0 , 0 , 3 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 20 , 0 , 132
0 , 1 , 0 , 0 , 0 , 0 , 460 , 0 , 146 , 0 , 1132 , 2055 , 0 , 17 , 0 , 875 , 0 , 2 , 30 , 0 , 7 , 0 , 0 , 0 , 8 , 42 , 27 , 0 , 4591
78 , 1 , 0 , 3 , 0 , 0 , 1056 , 0 , 169 , 4 , 140 , 1479 , 0 , 107 , 0 , 1830 , 1 , 2 , 14 , 0 , 11 , 0 , 9 , 19 , 72 , 33 , 358 , 0 , 4910
4 , 1 , 0 , 0 , 0 , 0 , 15 , 0 , 233 , 0 , 11 , 11 , 0 , 1 , 0 , 22 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 16 , 0 , 77
0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 16 , 0 , 0 , 5 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 25
0 , 1 , 0 , 0 , 0 , 0 , 5 , 0 , 3 , 6 , 5 , 41 , 0 , 1 , 0 , 5 , 0 , 0 , 4 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 20 , 0 , 82
0 , 1 , 0 , 0 , 0 , 0 , 57 , 0 , 466 , 0 , 3 , 785 , 0 , 34 , 0 , 1019 , 0 , 0 , 33 , 1 , 2 , 4 , 0 , 3 , 29 , 0 , 39 , 0 , 1907
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2265 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 1 , 0 , 0 , 0 , 0 , 48 , 0 , 45 , 4 , 0 , 64 , 0 , 0 , 0 , 34 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 107 , 0 , 257
0 , 1 , 0 , 0 , 0 , 0 , 104 , 0 , 629 , 2 , 51 , 812 , 0 , 2 , 0 , 24 , 0 , 0 , 42 , 0 , 2 , 0 , 12 , 0 , 0 , 6 , 65 , 3 , 1079
9 , 3 , 0 , 0 , 0 , 17 , 950 , 0 , 833 , 0 , 4057 , 5544 , 2 , 174 , 12 , 1568 , 0 , 29 , 218 , 0 , 39 , 65 , 70 , 0 , 92 , 593 , 280 , 58 , 13202
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 459 , 4 , 16 , 211 , 0 , 87 , 0 , 18 , 0 , 6 , 4 , 0 , 15 , 0 , 1 , 7 , 58 , 0 , 1 , 0 , 251
1 , 1 , 0 , 0 , 0 , 0 , 431 , 0 , 50 , 9 , 5 , 191 , 0 , 23 , 0 , 158 , 0 , 2 , 14 , 0 , 4 , 4 , 1 , 0 , 17 , 7 , 183 , 0 , 989
0 , 1 , 0 , 2 , 0 , 0 , 75 , 0 , 159 , 14 , 263 , 864 , 0 , 18 , 0 , 583 , 0 , 0 , 59 , 0 , 13 , 0 , 37 , 0 , 3 , 3 , 25 , 2 , 1866
137 , 4 , 0 , 0 , 0 , 3 , 552 , 1 , 553 , 7 , 611 , 5360 , 5 , 132 , 1 , 783 , 0 , 9 , 806 , 1 , 21 , 241 , 0 , 1 , 94 , 84 , 97 , 0 , 7738
8 , 11 , 0 , 0 , 0 , 0 , 0 , 0 , 291 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 1 , 0 , 0 , 1 , 1 , 910 , 0 , 319 , 13 , 283 , 1669 , 1 , 6 , 0 , 321 , 0 , 0 , 13 , 1 , 1 , 1 , 8 , 0 , 4 , 34 , 15 , 0 , 3256
42 , 9 , 0 , 0 , 0 , 0 , 1259 , 0 , 177 , 19 , 1586 , 5074 , 1 , 44 , 0 , 589 , 0 , 0 , 203 , 1 , 6 , 74 , 143 , 0 , 37 , 123 , 4 , 38 , 8909
5 , 1 , 0 , 1 , 0 , 0 , 201 , 0 , 365 , 0 , 134 , 856 , 1 , 37 , 0 , 372 , 0 , 3 , 170 , 1 , 6 , 0 , 2 , 4 , 22 , 34 , 84 , 1 , 1684
26 , 1 , 0 , 0 , 0 , 0 , 421 , 0 , 227 , 18 , 3 , 515 , 0 , 3 , 0 , 605 , 0 , 1 , 3 , 1 , 1 , 0 , 12 , 0 , 1 , 13 , 9 , 0 , 1596
17 , 2 , 0 , 0 , 0 , 0 , 661 , 0 , 465 , 12 , 23 , 729 , 0 , 95 , 0 , 154 , 0 , 0 , 91 , 1 , 2 , 1 , 1 , 0 , 93 , 9 , 59 , 4 , 1653
13 , 1 , 0 , 2 , 0 , 3 , 772 , 0 , 401 , 26 , 242 , 2214 , 1 , 97 , 0 , 741 , 0 , 4 , 221 , 1 , 11 , 95 , 115 , 3 , 76 , 133 , 27 , 8 , 4376
0 , 1 , 0 , 0 , 0 , 0 , 3101 , 0 , 279 , 0 , 237 , 7767 , 1 , 48 , 0 , 224 , 0 , 0 , 19 , 1 , 2 , 12 , 11 , 1 , 44 , 14 , 214 , 0 , 11580
14 , 17 , 0 , 0 , 1 , 4 , 1914 , 6 , 549 , 293 , 2821 , 11649 , 7 , 181 , 3 , 1740 , 7 , 19 , 64 , 1 , 14 , 89 , 310 , 5 , 127 , 642 , 436 , 109 , 20015
110 , 1 , 0 , 0 , 0 , 0 , 145 , 0 , 305 , 0 , 115 , 1585 , 7 , 183 , 0 , 682 , 0 , 0 , 269 , 1 , 65 , 0 , 2 , 3 , 108 , 24 , 39 , 0 , 2592
23 , 1 , 0 , 1 , 0 , 0 , 681 , 0 , 396 , 8 , 1317 , 3741 , 2 , 75 , 1 , 362 , 0 , 2 , 287 , 1 , 19 , 1 , 31 , 0 , 50 , 59 , 24 , 12 , 6236
1 , 1 , 0 , 0 , 0 , 4 , 2162 , 0 , 381 , 2 , 720 , 2042 , 0 , 5 , 0 , 377 , 2 , 0 , 128 , 0 , 3 , 18 , 8 , 0 , 2 , 59 , 737 , 0 , 6131
5 , 1 , 0 , 0 , 1 , 0 , 1452 , 0 , 353 , 1 , 70 , 1542 , 1 , 54 , 1 , 280 , 0 , 5 , 6 , 1 , 11 , 1 , 11 , 0 , 36 , 27 , 147 , 3 , 3535
0 , 1 , 0 , 0 , 0 , 1 , 10 , 0 , 603 , 1 , 12 , 21 , 1 , 10 , 0 , 108 , 0 , 0 , 31 , 0 , 8 , 0 , 2 , 0 , 1 , 4 , 17 , 0 , 176
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 1 , 0 , 0 , 0 , 0 , 65 , 0 , 146 , 6 , 81 , 99 , 0 , 10 , 0 , 355 , 0 , 1 , 0 , 0 , 1 , 1 , 24 , 3 , 5 , 21 , 238 , 6 , 896
9 , 1 , 0 , 1 , 0 , 0 , 852 , 0 , 126 , 8 , 347 , 2216 , 0 , 46 , 0 , 782 , 0 , 3 , 47 , 0 , 12 , 0 , 31 , 2 , 28 , 324 , 638 , 5 , 5203
0 , 1 , 0 , 0 , 0 , 0 , 147 , 0 , 115 , 0 , 9 , 916 , 1 , 9 , 0 , 66 , 0 , 0 , 24 , 0 , 1 , 15 , 9 , 0 , 7 , 3 , 190 , 0 , 1355
0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 317 , 0 , 1 , 0 , 0 , 21 , 0 , 7 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 19 , 0 , 4 , 0 , 16
9 , 2 , 0 , 0 , 0 , 0 , 258 , 0 , 74 , 1 , 16 , 197 , 0 , 63 , 0 , 244 , 0 , 1 , 8 , 0 , 13 , 0 , 41 , 2 , 47 , 71 , 69 , 4 , 901
3 , 4 , 0 , 0 , 0 , 0 , 670 , 0 , 276 , 0 , 43 , 1093 , 0 , 14 , 0 , 277 , 0 , 0 , 31 , 0 , 2 , 12 , 53 , 3 , 9 , 20 , 152 , 1 , 2321
