@relation ../Data/13/2011

@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
13 , 22 , 0 , 0 , 0 , 3 , 1164 , 0 , 2280 , 9 , 177 , 1710 , 2 , 181 , 1 , 463 , 0 , 4 , 64 , 1 , 22 , 14 , 19 , 11 , 141 , 65 , 24 , 2 , 3650
2 , 48 , 0 , 0 , 0 , 0 , 2145 , 0 , 1214 , 86 , 250 , 7651 , 0 , 40 , 0 , 304 , 4 , 3 , 58 , 1 , 5 , 4 , 58 , 1 , 31 , 58 , 200 , 7 , 10767
65 , 68 , 0 , 0 , 1 , 0 , 3439 , 1 , 1075 , 3 , 2905 , 16449 , 1 , 70 , 0 , 2099 , 0 , 0 , 124 , 1 , 4 , 5 , 19 , 1 , 63 , 116 , 121 , 2 , 25159
22 , 42 , 0 , 0 , 0 , 1 , 2289 , 0 , 381 , 27 , 498 , 3620 , 0 , 11 , 0 , 877 , 1 , 0 , 177 , 1 , 1 , 28 , 515 , 1 , 9 , 76 , 481 , 75 , 8488
2 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 1663 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0
40 , 78 , 0 , 0 , 0 , 0 , 325 , 0 , 1107 , 0 , 69 , 788 , 8 , 163 , 0 , 115 , 0 , 5 , 235 , 1 , 41 , 0 , 0 , 0 , 109 , 21 , 38 , 31 , 1387
36 , 58 , 0 , 1 , 0 , 0 , 1920 , 0 , 747 , 116 , 562 , 1872 , 3 , 63 , 0 , 1325 , 101 , 2 , 41 , 1 , 16 , 12 , 186 , 3 , 38 , 277 , 179 , 40 , 6590
22 , 55 , 0 , 0 , 0 , 4 , 9161 , 0 , 764 , 67 , 1340 , 9080 , 0 , 20 , 0 , 5457 , 3 , 1 , 338 , 1 , 2 , 12 , 857 , 0 , 17 , 389 , 665 , 265 , 27300
3 , 59 , 0 , 0 , 0 , 0 , 1200 , 0 , 1005 , 3 , 147 , 1344 , 0 , 93 , 0 , 746 , 0 , 0 , 856 , 1 , 5 , 0 , 5 , 0 , 88 , 116 , 159 , 40 , 3760
0 , 55 , 0 , 0 , 0 , 0 , 1594 , 0 , 1656 , 16 , 268 , 14947 , 3 , 194 , 0 , 652 , 4 , 1 , 950 , 1 , 10 , 52 , 768 , 0 , 180 , 207 , 44 , 13 , 18565
1 , 29 , 0 , 0 , 3 , 0 , 1708 , 0 , 622 , 44 , 197 , 2672 , 0 , 57 , 0 , 982 , 0 , 0 , 106 , 1 , 0 , 1 , 7 , 0 , 57 , 23 , 95 , 13 , 5745
0 , 27 , 0 , 0 , 0 , 28 , 347 , 0 , 2185 , 2 , 1006 , 7595 , 0 , 17 , 0 , 679 , 1 , 0 , 108 , 1 , 2 , 78 , 5671 , 0 , 15 , 1663 , 723 , 1008 , 18801
10 , 77 , 0 , 0 , 0 , 34 , 1357 , 0 , 1562 , 5 , 342 , 1827 , 0 , 33 , 0 , 1239 , 1 , 0 , 72 , 1 , 0 , 18 , 73 , 0 , 33 , 100 , 259 , 22 , 5277
82 , 28 , 0 , 0 , 0 , 0 , 1955 , 0 , 1590 , 14 , 562 , 1645 , 18 , 103 , 0 , 631 , 0 , 1 , 131 , 1 , 12 , 0 , 17 , 1 , 71 , 247 , 293 , 7 , 5371
56 , 31 , 0 , 8 , 4 , 0 , 7026 , 12 , 1418 , 272 , 1079 , 8181 , 21 , 175 , 0 , 11545 , 0 , 4 , 106 , 1 , 80 , 1 , 3 , 3 , 47 , 660 , 1707 , 253 , 30731
4 , 56 , 0 , 0 , 0 , 0 , 1711 , 0 , 1024 , 0 , 106 , 945 , 3 , 139 , 0 , 1066 , 0 , 0 , 20 , 1 , 5 , 0 , 1 , 2 , 129 , 12 , 77 , 0 , 3918
20 , 65 , 0 , 0 , 0 , 0 , 955 , 0 , 1401 , 0 , 335 , 1623 , 8 , 142 , 0 , 94 , 0 , 1 , 19 , 1 , 17 , 0 , 0 , 2 , 114 , 15 , 26 , 0 , 3048
6 , 19 , 0 , 0 , 0 , 2 , 3498 , 0 , 1002 , 0 , 2636 , 6938 , 1 , 100 , 0 , 649 , 0 , 1 , 23 , 1 , 17 , 5 , 19 , 0 , 81 , 181 , 124 , 12 , 14064
30 , 45 , 0 , 0 , 0 , 0 , 235 , 0 , 1647 , 5 , 153 , 518 , 0 , 34 , 0 , 118 , 0 , 5 , 21 , 1 , 9 , 1 , 3 , 1 , 19 , 11 , 26 , 2 , 1072
68 , 41 , 0 , 2 , 0 , 1 , 9709 , 0 , 665 , 45 , 562 , 9856 , 1 , 55 , 0 , 2772 , 4 , 2 , 67 , 1 , 5 , 13 , 68 , 3 , 42 , 173 , 413 , 35 , 23651
0 , 104 , 0 , 0 , 0 , 65 , 2198 , 0 , 886 , 32 , 3129 , 26352 , 2 , 46 , 0 , 1068 , 4 , 8 , 375 , 1 , 13 , 610 , 1471 , 1 , 22 , 1081 , 1403 , 1037 , 38450
1 , 36 , 0 , 0 , 0 , 0 , 859 , 0 , 415 , 6 , 164 , 1038 , 0 , 6 , 0 , 288 , 1 , 2 , 26 , 1 , 3 , 0 , 77 , 0 , 1 , 67 , 639 , 20 , 3159
20 , 107 , 0 , 0 , 0 , 4 , 1019 , 1 , 2387 , 14 , 872 , 3478 , 5 , 186 , 0 , 565 , 8 , 14 , 37 , 1 , 20 , 1 , 31 , 1 , 145 , 151 , 376 , 45 , 6564
1 , 99 , 0 , 0 , 0 , 4 , 1648 , 0 , 2009 , 23 , 4912 , 10586 , 12 , 180 , 0 , 551 , 2 , 17 , 622 , 1 , 55 , 158 , 155 , 0 , 96 , 149 , 194 , 47 , 18429
99 , 104 , 0 , 0 , 0 , 1 , 1284 , 0 , 472 , 1 , 232 , 955 , 0 , 0 , 0 , 489 , 0 , 0 , 7 , 1 , 0 , 0 , 37 , 0 , 0 , 35 , 58 , 3 , 3095
4 , 51 , 1 , 2 , 1 , 0 , 2823 , 0 , 2590 , 41 , 1329 , 4778 , 2 , 157 , 0 , 2091 , 4 , 9 , 236 , 1 , 51 , 17 , 63 , 2 , 91 , 239 , 175 , 5 , 11567
0 , 30 , 0 , 1 , 1 , 2 , 6644 , 0 , 730 , 35 , 931 , 8289 , 11 , 149 , 0 , 1309 , 9 , 13 , 89 , 1 , 22 , 10 , 43 , 1 , 101 , 85 , 544 , 9 , 17911
8 , 54 , 0 , 0 , 0 , 0 , 210 , 0 , 1118 , 2 , 131 , 714 , 5 , 160 , 0 , 148 , 0 , 2 , 294 , 1 , 7 , 0 , 17 , 2 , 144 , 30 , 36 , 98 , 1386
98 , 53 , 0 , 0 , 0 , 0 , 3084 , 0 , 1221 , 10 , 652 , 2793 , 1 , 31 , 0 , 2139 , 3 , 3 , 43 , 1 , 5 , 2 , 138 , 1 , 21 , 452 , 891 , 29 , 10193
38 , 67 , 0 , 0 , 0 , 0 , 6145 , 0 , 634 , 0 , 329 , 4290 , 1 , 81 , 0 , 2755 , 0 , 3 , 138 , 1 , 6 , 3 , 4 , 3 , 68 , 445 , 192 , 1 , 14164
0 , 2 , 0 , 0 , 0 , 44 , 743 , 0 , 980 , 17 , 521 , 2793 , 27 , 36 , 0 , 1038 , 1 , 0 , 987 , 1 , 8 , 76 , 262 , 0 , 1 , 211 , 446 , 583 , 6735
9 , 140 , 0 , 0 , 0 , 2 , 3221 , 0 , 2114 , 5010 , 1346 , 6460 , 2 , 10 , 0 , 6459 , 3 , 0 , 81 , 1 , 1 , 19 , 57 , 0 , 7 , 113 , 659 , 16 , 23365
10 , 24 , 0 , 0 , 0 , 0 , 1164 , 0 , 1008 , 2 , 196 , 657 , 1 , 19 , 0 , 845 , 0 , 0 , 21 , 1 , 6 , 0 , 5 , 0 , 12 , 59 , 70 , 20 , 3018
43 , 74 , 0 , 1 , 0 , 1 , 1922 , 0 , 969 , 223 , 858 , 3274 , 1 , 38 , 0 , 536 , 7 , 1 , 211 , 1 , 4 , 1 , 112 , 1 , 30 , 126 , 515 , 8 , 7583
0 , 2 , 1 , 3 , 1 , 503 , 1797 , 0 , 1894 , 3 , 1610 , 9654 , 2 , 84 , 0 , 594 , 2 , 1 , 2261 , 1 , 9 , 158 , 73 , 2 , 67 , 381 , 596 , 53 , 15426
40 , 48 , 0 , 0 , 3 , 0 , 1263 , 0 , 1082 , 8 , 263 , 1075 , 2 , 60 , 0 , 395 , 0 , 3 , 27 , 1 , 24 , 0 , 15 , 0 , 31 , 196 , 760 , 51 , 4029
0 , 1 , 0 , 0 , 0 , 0 , 945 , 0 , 378 , 3 , 10 , 862 , 0 , 2 , 0 , 46 , 0 , 0 , 2 , 0 , 0 , 2 , 22 , 0 , 2 , 12 , 244 , 3 , 2149
0 , 23 , 0 , 0 , 0 , 0 , 53 , 0 , 249 , 0 , 0 , 57 , 0 , 2 , 0 , 23 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 11 , 0 , 144
11 , 671 , 0 , 0 , 0 , 0 , 0 , 0 , 30 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0
0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 369 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 21 , 0 , 0 , 0 , 0 , 208 , 0 , 996 , 1 , 213 , 2808 , 0 , 1 , 0 , 60 , 0 , 0 , 34 , 0 , 1 , 3 , 290 , 0 , 0 , 14 , 36 , 0 , 3633
0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 751 , 0 , 0 , 9 , 0 , 0 , 0 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14
0 , 5 , 0 , 0 , 0 , 0 , 13 , 0 , 6 , 0 , 0 , 2 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 62 , 0 , 87
25 , 66 , 0 , 0 , 0 , 84 , 3668 , 0 , 891 , 2174 , 1480 , 23783 , 0 , 0 , 0 , 3398 , 598 , 0 , 1163 , 0 , 0 , 246 , 787 , 0 , 0 , 189 , 590 , 107 , 37104
0 , 13 , 0 , 0 , 0 , 0 , 11 , 0 , 24 , 0 , 0 , 3 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 20
1 , 22 , 0 , 1 , 3 , 0 , 640 , 0 , 902 , 2 , 27 , 526 , 0 , 27 , 0 , 95 , 4 , 1 , 3 , 0 , 2 , 2 , 3 , 1 , 22 , 2 , 60 , 0 , 1364
38 , 97 , 0 , 0 , 0 , 0 , 1702 , 0 , 754 , 0 , 443 , 2303 , 1 , 21 , 0 , 1317 , 0 , 4 , 46 , 0 , 5 , 5 , 55 , 1 , 10 , 322 , 366 , 171 , 6684
92 , 18 , 0 , 0 , 0 , 0 , 1205 , 1 , 1557 , 15 , 77 , 1667 , 5 , 167 , 1 , 688 , 0 , 12 , 146 , 0 , 40 , 5 , 119 , 2 , 106 , 32 , 441 , 1 , 4250
25 , 34 , 0 , 0 , 0 , 4 , 2870 , 0 , 2346 , 11 , 1299 , 4988 , 1 , 35 , 0 , 2292 , 4 , 4 , 180 , 0 , 9 , 228 , 178 , 0 , 21 , 395 , 466 , 141 , 12876
0 , 15 , 0 , 0 , 0 , 0 , 5808 , 0 , 199 , 4 , 102 , 5082 , 0 , 8 , 0 , 749 , 1 , 0 , 6 , 0 , 1 , 1 , 40 , 0 , 7 , 21 , 93 , 1 , 11902
0 , 1 , 0 , 0 , 0 , 0 , 11 , 0 , 85 , 0 , 1 , 69 , 0 , 0 , 0 , 20 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 109
0 , 39 , 0 , 0 , 0 , 0 , 149 , 0 , 1994 , 6 , 120 , 1563 , 0 , 1 , 0 , 51 , 1 , 0 , 70 , 0 , 1 , 0 , 25 , 0 , 0 , 1 , 84 , 2 , 2002
0 , 11 , 0 , 0 , 0 , 0 , 0 , 0 , 589 , 0 , 6 , 10 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 22
0 , 19 , 0 , 1 , 0 , 0 , 350 , 3 , 183 , 5 , 130 , 188 , 0 , 16 , 0 , 32 , 0 , 0 , 8 , 0 , 8 , 0 , 0 , 0 , 4 , 25 , 63 , 1 , 794
1 , 23 , 0 , 0 , 0 , 0 , 0 , 0 , 564 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 11 , 0 , 0 , 0 , 0 , 138 , 0 , 719 , 0 , 75 , 386 , 0 , 30 , 0 , 150 , 0 , 0 , 33 , 0 , 6 , 0 , 2 , 1 , 23 , 207 , 122 , 0 , 1080
0 , 1 , 0 , 0 , 0 , 1 , 55 , 0 , 2185 , 0 , 142 , 1176 , 0 , 12 , 0 , 8 , 0 , 0 , 34 , 0 , 7 , 0 , 0 , 0 , 5 , 1 , 197 , 0 , 1580
11 , 1 , 0 , 4 , 0 , 1 , 2347 , 0 , 1264 , 0 , 1510 , 6779 , 0 , 67 , 0 , 1544 , 0 , 2 , 8 , 0 , 18 , 5 , 7 , 3 , 40 , 63 , 277 , 1 , 12534
0 , 62 , 0 , 0 , 0 , 77 , 405 , 0 , 1203 , 1 , 5359 , 4399 , 0 , 1 , 0 , 680 , 1 , 0 , 386 , 0 , 1 , 72 , 378 , 0 , 0 , 525 , 554 , 147 , 12598
3 , 650 , 0 , 1 , 0 , 0 , 2087 , 1 , 1429 , 1 , 183 , 2774 , 2 , 31 , 0 , 1020 , 0 , 0 , 20 , 0 , 9 , 0 , 10 , 7 , 11 , 31 , 286 , 0 , 6392
93 , 63 , 0 , 0 , 0 , 0 , 936 , 0 , 1312 , 1 , 23 , 923 , 0 , 12 , 1 , 462 , 0 , 0 , 33 , 0 , 0 , 2 , 2 , 0 , 11 , 46 , 335 , 5 , 2735
5 , 28 , 0 , 0 , 0 , 2 , 3748 , 0 , 850 , 7 , 123 , 3628 , 0 , 39 , 0 , 576 , 0 , 1 , 123 , 0 , 5 , 3 , 50 , 0 , 33 , 24 , 30 , 132 , 8323
0 , 2 , 0 , 0 , 0 , 0 , 350 , 0 , 1650 , 10 , 204 , 416 , 2 , 47 , 0 , 94 , 1 , 4 , 4 , 0 , 15 , 0 , 3 , 0 , 26 , 25 , 37 , 0 , 1140
0 , 2 , 0 , 0 , 0 , 0 , 55 , 2 , 1612 , 10 , 143 , 247 , 10 , 163 , 0 , 249 , 0 , 1 , 19 , 0 , 3 , 10 , 39 , 13 , 134 , 18 , 87 , 1 , 859
0 , 24 , 0 , 1 , 0 , 0 , 473 , 0 , 2823 , 28 , 1497 , 2944 , 11 , 90 , 0 , 757 , 4 , 10 , 347 , 0 , 17 , 1 , 132 , 3 , 48 , 323 , 223 , 54 , 6436
0 , 54 , 0 , 0 , 0 , 18 , 193 , 0 , 1782 , 0 , 172 , 1590 , 5 , 193 , 0 , 379 , 0 , 4 , 4062 , 0 , 32 , 10 , 92 , 0 , 152 , 148 , 15 , 34 , 2651
3 , 21 , 1 , 2 , 0 , 0 , 207 , 0 , 1018 , 0 , 57 , 135 , 3 , 65 , 0 , 245 , 0 , 0 , 45 , 0 , 8 , 0 , 0 , 5 , 47 , 23 , 3 , 5 , 676
0 , 36 , 0 , 0 , 0 , 0 , 4366 , 0 , 1029 , 18 , 172 , 4600 , 2 , 160 , 0 , 386 , 0 , 5 , 6 , 0 , 45 , 7 , 8 , 6 , 102 , 9 , 91 , 0 , 9657
0 , 1 , 0 , 0 , 0 , 0 , 50 , 0 , 1669 , 0 , 25 , 496 , 0 , 3 , 0 , 64 , 0 , 0 , 26 , 0 , 0 , 0 , 31 , 0 , 3 , 7 , 55 , 4 , 732
22 , 657 , 0 , 0 , 0 , 8 , 7821 , 0 , 1523 , 72 , 942 , 11701 , 1 , 18 , 0 , 2725 , 1 , 0 , 190 , 0 , 0 , 321 , 206 , 0 , 17 , 55 , 787 , 85 , 24724
8 , 39 , 0 , 0 , 0 , 0 , 84 , 0 , 682 , 1 , 64 , 106 , 3 , 32 , 1 , 109 , 0 , 2 , 33 , 0 , 4 , 0 , 2 , 1 , 21 , 20 , 38 , 0 , 424
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
3 , 28 , 0 , 0 , 0 , 0 , 1237 , 0 , 865 , 23 , 1363 , 10386 , 3 , 58 , 0 , 1589 , 3 , 1 , 64 , 0 , 24 , 97 , 926 , 1 , 29 , 634 , 507 , 71 , 16836
6 , 23 , 0 , 0 , 0 , 0 , 0 , 0 , 1326 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
5 , 26 , 0 , 2 , 0 , 0 , 2176 , 0 , 850 , 9 , 259 , 2395 , 0 , 8 , 0 , 384 , 0 , 0 , 10 , 0 , 2 , 1 , 9 , 0 , 4 , 27 , 30 , 0 , 5290
68 , 13 , 0 , 0 , 0 , 0 , 6582 , 0 , 1888 , 4 , 350 , 5824 , 0 , 59 , 0 , 1511 , 1 , 8 , 6 , 0 , 13 , 10 , 32 , 1 , 37 , 36 , 122 , 3 , 14475
26 , 639 , 0 , 14 , 0 , 0 , 2762 , 0 , 1417 , 85 , 257 , 2856 , 4 , 151 , 0 , 957 , 0 , 10 , 348 , 0 , 38 , 25 , 225 , 8 , 77 , 122 , 311 , 15 , 7615
0 , 39 , 0 , 0 , 0 , 0 , 156 , 0 , 1918 , 0 , 69 , 727 , 11 , 179 , 5 , 293 , 0 , 38 , 35 , 0 , 36 , 5 , 32 , 5 , 84 , 129 , 15 , 2 , 1428
1 , 49 , 0 , 0 , 0 , 0 , 437 , 0 , 428 , 1 , 19 , 603 , 0 , 10 , 0 , 92 , 0 , 0 , 25 , 0 , 0 , 0 , 5 , 3 , 7 , 8 , 285 , 0 , 1450
0 , 11 , 0 , 0 , 0 , 0 , 0 , 0 , 876 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 2 , 0 , 2 , 0 , 0 , 4543 , 0 , 1155 , 655 , 1580 , 8753 , 9 , 196 , 0 , 1487 , 1 , 8 , 6095 , 0 , 28 , 6 , 94 , 4 , 145 , 69 , 110 , 18 , 17316
0 , 23 , 0 , 0 , 0 , 0 , 58 , 0 , 927 , 0 , 38 , 1447 , 0 , 12 , 0 , 63 , 0 , 3 , 209 , 0 , 7 , 0 , 19 , 0 , 2 , 0 , 78 , 0 , 1703
0 , 93 , 0 , 0 , 0 , 56 , 309 , 0 , 1050 , 4 , 1354 , 2558 , 2 , 22 , 0 , 381 , 3 , 2 , 676 , 0 , 2 , 9 , 84 , 3 , 13 , 50 , 57 , 38 , 4903
110 , 26 , 0 , 0 , 3 , 2 , 659 , 0 , 2186 , 8 , 302 , 4412 , 7 , 183 , 0 , 1731 , 0 , 0 , 907 , 0 , 65 , 29 , 18 , 3 , 108 , 69 , 239 , 4 , 7476
3 , 16 , 0 , 0 , 0 , 0 , 1395 , 0 , 660 , 2 , 376 , 647 , 0 , 10 , 0 , 264 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 9 , 9 , 185 , 0 , 2878
0 , 23 , 0 , 1 , 0 , 0 , 1196 , 0 , 447 , 6 , 89 , 1243 , 11 , 153 , 0 , 212 , 0 , 13 , 49 , 0 , 23 , 3 , 6 , 1 , 104 , 1 , 91 , 2 , 2849
0 , 1 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 0 , 2 , 20 , 0 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 33
32 , 34 , 0 , 0 , 0 , 0 , 0 , 0 , 309 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
11 , 21 , 0 , 0 , 0 , 3 , 1749 , 0 , 965 , 0 , 255 , 4307 , 0 , 9 , 0 , 508 , 0 , 0 , 43 , 0 , 0 , 0 , 5 , 0 , 9 , 62 , 236 , 4 , 7129
0 , 23 , 0 , 0 , 0 , 0 , 0 , 0 , 987 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
2 , 2 , 0 , 0 , 1 , 0 , 729 , 0 , 83 , 21 , 268 , 1419 , 0 , 2 , 0 , 221 , 0 , 0 , 50 , 0 , 0 , 7 , 57 , 0 , 2 , 27 , 25 , 3 , 2778
0 , 21 , 0 , 1 , 0 , 0 , 1404 , 0 , 1427 , 0 , 437 , 1284 , 3 , 109 , 0 , 490 , 0 , 6 , 17 , 0 , 13 , 0 , 15 , 13 , 73 , 11 , 623 , 0 , 4264
0 , 22 , 0 , 0 , 0 , 0 , 73 , 0 , 1946 , 1 , 258 , 1529 , 0 , 0 , 0 , 41 , 0 , 0 , 228 , 0 , 0 , 0 , 19 , 0 , 0 , 26 , 21 , 9 , 1977
0 , 20 , 0 , 0 , 0 , 0 , 0 , 0 , 588 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 97 , 0 , 0 , 9 , 0 , 14095 , 0 , 1523 , 1 , 400 , 11714 , 0 , 138 , 0 , 2007 , 0 , 0 , 188 , 0 , 0 , 0 , 4 , 0 , 138 , 14 , 292 , 0 , 28536
0 , 15 , 0 , 0 , 0 , 0 , 85 , 0 , 106 , 0 , 51 , 237 , 0 , 3 , 0 , 13 , 0 , 0 , 6 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 36 , 0 , 422
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1510 , 0 , 0 , 92 , 0 , 0 , 0 , 5 , 0 , 0 , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 99
5 , 13 , 0 , 0 , 0 , 0 , 13 , 0 , 34 , 0 , 3 , 12 , 0 , 3 , 0 , 87 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 2 , 1 , 15 , 0 , 134
1 , 13 , 0 , 0 , 0 , 0 , 42 , 0 , 214 , 1 , 225 , 147 , 0 , 9 , 0 , 281 , 0 , 1 , 10 , 0 , 1 , 0 , 1 , 0 , 7 , 54 , 104 , 7 , 862
0 , 13 , 0 , 0 , 0 , 0 , 1093 , 0 , 1005 , 0 , 68 , 982 , 0 , 34 , 0 , 149 , 0 , 0 , 0 , 0 , 5 , 0 , 3 , 3 , 26 , 35 , 51 , 0 , 2381
