@relation ../Data/13/2005

@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
0 , 1 , 0 , 0 , 0 , 1 , 277 , 0 , 457 , 47 , 86 , 1120 , 3 , 43 , 0 , 310 , 0 , 3 , 50 , 1 , 9 , 18 , 21 , 0 , 28 , 34 , 32 , 10 , 1956
1 , 1 , 0 , 0 , 0 , 1 , 468 , 1 , 214 , 2 , 277 , 2486 , 1 , 121 , 5 , 628 , 0 , 5 , 174 , 1 , 26 , 1 , 11 , 1 , 82 , 33 , 76 , 0 , 3983
0 , 1 , 0 , 0 , 0 , 0 , 33 , 0 , 426 , 0 , 113 , 3188 , 0 , 5 , 0 , 36 , 0 , 0 , 1268 , 1 , 4 , 17 , 191 , 0 , 1 , 6 , 8 , 6 , 3598
0 , 1 , 0 , 0 , 0 , 0 , 56 , 0 , 420 , 0 , 147 , 2690 , 0 , 9 , 0 , 35 , 2 , 0 , 1196 , 1 , 6 , 5 , 151 , 0 , 3 , 6 , 18 , 2 , 3112
1 , 1 , 0 , 0 , 0 , 0 , 332 , 0 , 1476 , 0 , 226 , 1469 , 1 , 120 , 0 , 270 , 0 , 5 , 72 , 1 , 14 , 4 , 0 , 4 , 96 , 0 , 297 , 0 , 2598
1 , 1 , 0 , 0 , 0 , 0 , 231 , 0 , 533 , 0 , 358 , 6392 , 10 , 184 , 0 , 1782 , 0 , 3 , 671 , 1 , 16 , 0 , 3 , 4 , 151 , 52 , 148 , 4 , 8970
0 , 1 , 0 , 0 , 0 , 0 , 291 , 0 , 610 , 12 , 27 , 1135 , 0 , 152 , 1 , 392 , 0 , 0 , 64 , 1 , 5 , 2 , 33 , 2 , 144 , 87 , 364 , 9 , 2352
0 , 1 , 0 , 1 , 0 , 7 , 785 , 0 , 109 , 0 , 47 , 1521 , 3 , 119 , 0 , 4506 , 0 , 13 , 91 , 1 , 11 , 22 , 109 , 1 , 90 , 425 , 31 , 31 , 7484
0 , 1 , 0 , 1 , 0 , 0 , 711 , 0 , 504 , 1 , 400 , 1700 , 4 , 186 , 0 , 287 , 0 , 5 , 205 , 1 , 41 , 9 , 10 , 7 , 128 , 10 , 4 , 0 , 3132
0 , 1 , 0 , 1 , 0 , 0 , 546 , 0 , 339 , 3 , 90 , 1622 , 1 , 84 , 0 , 1070 , 0 , 7 , 46 , 1 , 8 , 0 , 23 , 1 , 66 , 37 , 67 , 0 , 3458
3 , 1 , 0 , 1 , 0 , 0 , 130 , 0 , 296 , 2 , 397 , 1317 , 1 , 38 , 0 , 62 , 0 , 0 , 188 , 1 , 16 , 16 , 11 , 1 , 19 , 34 , 48 , 3 , 2020
1 , 1 , 0 , 0 , 0 , 0 , 111 , 0 , 152 , 0 , 354 , 528 , 0 , 0 , 0 , 24 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 0 , 1027
1 , 1 , 0 , 0 , 0 , 0 , 229 , 0 , 501 , 23 , 207 , 1301 , 0 , 6 , 0 , 209 , 0 , 1 , 133 , 1 , 2 , 6 , 23 , 0 , 3 , 84 , 105 , 5 , 2192
0 , 1 , 0 , 0 , 0 , 0 , 74 , 0 , 764 , 0 , 233 , 276 , 0 , 22 , 0 , 28 , 0 , 0 , 33 , 1 , 7 , 0 , 0 , 0 , 15 , 0 , 5 , 0 , 616
0 , 1 , 0 , 0 , 0 , 0 , 232 , 0 , 451 , 4 , 77 , 976 , 1 , 49 , 0 , 668 , 0 , 2 , 77 , 1 , 8 , 1 , 55 , 4 , 34 , 68 , 37 , 1 , 2119
0 , 1 , 0 , 0 , 0 , 1 , 715 , 0 , 540 , 0 , 66 , 5580 , 0 , 15 , 0 , 611 , 0 , 0 , 225 , 1 , 0 , 265 , 163 , 0 , 15 , 227 , 184 , 5 , 7817
0 , 1 , 0 , 0 , 0 , 2 , 280 , 0 , 421 , 7 , 95 , 6405 , 4 , 56 , 0 , 258 , 2 , 3 , 89 , 1 , 3 , 329 , 14 , 0 , 46 , 3 , 306 , 0 , 7701
6 , 1 , 0 , 0 , 0 , 1 , 81 , 1 , 139 , 14 , 42 , 1647 , 2 , 76 , 1 , 368 , 0 , 2 , 60 , 1 , 5 , 7 , 6 , 2 , 63 , 2 , 59 , 0 , 2227
0 , 1 , 0 , 0 , 1 , 7 , 470 , 0 , 313 , 0 , 537 , 5426 , 6 , 168 , 0 , 777 , 0 , 7 , 83 , 1 , 13 , 13 , 3 , 0 , 142 , 53 , 119 , 5 , 7411
0 , 1 , 0 , 0 , 0 , 0 , 14 , 0 , 338 , 0 , 38 , 733 , 1 , 44 , 0 , 15 , 0 , 3 , 901 , 1 , 16 , 0 , 0 , 0 , 24 , 0 , 0 , 0 , 800
17 , 1 , 0 , 0 , 0 , 0 , 622 , 0 , 102 , 13 , 131 , 1199 , 2 , 55 , 0 , 718 , 0 , 1 , 39 , 1 , 10 , 0 , 11 , 0 , 42 , 93 , 351 , 8 , 3146
4 , 1 , 0 , 0 , 0 , 3 , 163 , 0 , 165 , 0 , 70 , 1151 , 3 , 89 , 0 , 120 , 0 , 0 , 42 , 1 , 2 , 17 , 11 , 1 , 83 , 12 , 3 , 3 , 1553
4 , 1 , 0 , 0 , 0 , 0 , 465 , 0 , 171 , 35 , 25 , 5059 , 3 , 49 , 0 , 256 , 0 , 7 , 23 , 1 , 14 , 2 , 6 , 7 , 18 , 14 , 175 , 0 , 6037
7 , 1 , 0 , 0 , 0 , 0 , 162 , 0 , 338 , 21 , 615 , 2737 , 0 , 12 , 0 , 275 , 0 , 0 , 88 , 1 , 0 , 3 , 38 , 0 , 12 , 12 , 83 , 14 , 3960
0 , 1 , 0 , 0 , 0 , 2 , 146 , 0 , 330 , 0 , 128 , 982 , 3 , 37 , 0 , 356 , 0 , 2 , 62 , 1 , 4 , 4 , 3 , 0 , 28 , 109 , 46 , 10 , 1786
7 , 1 , 0 , 2 , 0 , 0 , 380 , 0 , 272 , 0 , 827 , 1950 , 6 , 110 , 0 , 555 , 0 , 16 , 117 , 1 , 16 , 39 , 76 , 0 , 70 , 101 , 94 , 45 , 4067
4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
2 , 1 , 0 , 0 , 0 , 0 , 54 , 0 , 470 , 0 , 72 , 12751 , 0 , 24 , 0 , 70 , 0 , 0 , 22 , 1 , 11 , 0 , 7 , 0 , 13 , 4 , 247 , 2 , 13207
0 , 1 , 0 , 2 , 0 , 0 , 186 , 0 , 245 , 0 , 53 , 607 , 6 , 105 , 2 , 646 , 0 , 5 , 55 , 1 , 7 , 4 , 7 , 6 , 77 , 10 , 65 , 4 , 1582
0 , 1 , 0 , 1 , 0 , 0 , 324 , 0 , 308 , 71 , 151 , 2193 , 0 , 18 , 0 , 194 , 0 , 1 , 97 , 1 , 3 , 9 , 10 , 0 , 13 , 16 , 88 , 0 , 3056
0 , 1 , 0 , 0 , 0 , 0 , 58 , 0 , 244 , 2 , 124 , 841 , 0 , 2 , 0 , 31 , 0 , 0 , 91 , 1 , 0 , 7 , 0 , 0 , 2 , 6 , 152 , 0 , 1221
0 , 1 , 0 , 0 , 0 , 0 , 44 , 0 , 324 , 7 , 13 , 333 , 2 , 111 , 0 , 276 , 0 , 2 , 42 , 1 , 11 , 2 , 2 , 2 , 94 , 27 , 73 , 4 , 781
6 , 1 , 0 , 0 , 0 , 5 , 225 , 1 , 299 , 0 , 225 , 3954 , 0 , 47 , 0 , 448 , 0 , 7 , 466 , 1 , 15 , 36 , 38 , 1 , 23 , 61 , 219 , 3 , 5214
0 , 1 , 0 , 0 , 0 , 0 , 128 , 0 , 146 , 11 , 266 , 893 , 3 , 103 , 0 , 652 , 0 , 2 , 65 , 1 , 13 , 24 , 16 , 2 , 83 , 217 , 113 , 2 , 2322
7 , 1 , 0 , 0 , 0 , 0 , 264 , 0 , 122 , 1 , 237 , 1239 , 0 , 18 , 0 , 104 , 0 , 1 , 15 , 1 , 3 , 18 , 10 , 0 , 14 , 49 , 103 , 12 , 2037
0 , 1 , 0 , 0 , 0 , 0 , 8 , 0 , 375 , 2 , 29 , 775 , 2 , 188 , 1 , 26 , 0 , 0 , 425 , 1 , 33 , 2 , 1 , 0 , 152 , 0 , 28 , 0 , 871
0 , 1 , 0 , 0 , 0 , 0 , 154 , 0 , 530 , 19 , 392 , 12446 , 0 , 8 , 0 , 88 , 0 , 0 , 1951 , 1 , 2 , 297 , 156 , 0 , 6 , 60 , 41 , 9 , 13662
0 , 1 , 0 , 0 , 0 , 0 , 663 , 0 , 172 , 4 , 55 , 1873 , 0 , 66 , 0 , 302 , 0 , 0 , 17 , 1 , 2 , 2 , 5 , 0 , 64 , 26 , 63 , 0 , 2993
1 , 1 , 0 , 0 , 0 , 0 , 433 , 0 , 203 , 28 , 120 , 883 , 6 , 153 , 0 , 298 , 0 , 2 , 40 , 1 , 17 , 4 , 0 , 4 , 124 , 4 , 233 , 0 , 2003
0 , 1 , 0 , 0 , 0 , 16 , 242 , 0 , 188 , 140 , 90 , 1574 , 2 , 15 , 0 , 610 , 0 , 0 , 21 , 1 , 6 , 48 , 50 , 1 , 6 , 93 , 194 , 6 , 3063
15 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
42 , 1 , 0 , 2 , 0 , 0 , 639 , 0 , 151 , 6 , 93 , 816 , 0 , 16 , 0 , 339 , 0 , 0 , 81 , 1 , 3 , 0 , 10 , 0 , 11 , 12 , 183 , 5 , 2103
35 , 1 , 0 , 0 , 0 , 2 , 718 , 0 , 100 , 0 , 234 , 1665 , 4 , 63 , 0 , 1652 , 0 , 4 , 257 , 1 , 27 , 4 , 0 , 0 , 28 , 44 , 225 , 2 , 4546
0 , 1 , 0 , 0 , 0 , 0 , 773 , 0 , 132 , 4 , 1326 , 962 , 3 , 165 , 0 , 412 , 0 , 4 , 20 , 1 , 76 , 0 , 29 , 1 , 81 , 339 , 49 , 12 , 3906
6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1017 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
5 , 1 , 0 , 0 , 0 , 0 , 97 , 0 , 339 , 2 , 69 , 1829 , 5 , 168 , 0 , 405 , 0 , 9 , 121 , 1 , 42 , 12 , 15 , 4 , 108 , 99 , 288 , 2 , 2818
10 , 1 , 0 , 0 , 0 , 0 , 237 , 0 , 718 , 29 , 116 , 4900 , 0 , 20 , 0 , 113 , 0 , 6 , 549 , 1 , 10 , 25 , 69 , 0 , 4 , 32 , 61 , 8 , 5590
0 , 1 , 0 , 0 , 0 , 0 , 419 , 0 , 226 , 9 , 66 , 2742 , 3 , 92 , 0 , 400 , 0 , 1 , 127 , 1 , 15 , 22 , 5 , 1 , 72 , 64 , 267 , 0 , 3994
35 , 1 , 0 , 0 , 0 , 1 , 1131 , 0 , 93 , 11 , 687 , 3380 , 1 , 35 , 0 , 5435 , 0 , 0 , 55 , 1 , 1 , 116 , 28 , 0 , 33 , 429 , 145 , 15 , 11378
6 , 1 , 0 , 0 , 0 , 0 , 847 , 0 , 146 , 1 , 149 , 1507 , 3 , 139 , 1 , 389 , 0 , 2 , 4 , 1 , 10 , 0 , 1 , 4 , 119 , 23 , 64 , 1 , 2982
30 , 1 , 0 , 0 , 0 , 1 , 817 , 0 , 372 , 26 , 1016 , 2552 , 0 , 107 , 0 , 2187 , 1 , 4 , 338 , 1 , 28 , 30 , 78 , 0 , 75 , 192 , 100 , 16 , 7016
26 , 1 , 0 , 0 , 0 , 0 , 197 , 0 , 202 , 1 , 161 , 1044 , 11 , 158 , 2 , 933 , 0 , 11 , 97 , 1 , 10 , 3 , 7 , 3 , 121 , 94 , 37 , 4 , 2481
0 , 1 , 0 , 0 , 0 , 1 , 108 , 0 , 596 , 0 , 187 , 759 , 1 , 69 , 0 , 457 , 0 , 3 , 39 , 1 , 13 , 2 , 2 , 0 , 52 , 25 , 53 , 0 , 1594
0 , 1 , 0 , 0 , 0 , 4 , 66 , 0 , 900 , 4 , 195 , 4994 , 0 , 14 , 0 , 330 , 0 , 1 , 441 , 1 , 6 , 550 , 755 , 0 , 7 , 31 , 85 , 26 , 7040
5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
19 , 1 , 0 , 0 , 0 , 1 , 474 , 0 , 152 , 0 , 263 , 1926 , 6 , 52 , 0 , 489 , 0 , 6 , 162 , 1 , 24 , 0 , 1 , 2 , 14 , 93 , 211 , 1 , 3459
0 , 1 , 0 , 0 , 2 , 9 , 64 , 0 , 407 , 6 , 54 , 12375 , 0 , 44 , 0 , 895 , 1 , 1 , 10 , 1 , 2 , 82 , 93 , 1 , 40 , 60 , 20 , 14 , 13675
2 , 1 , 0 , 0 , 0 , 1 , 291 , 0 , 343 , 63 , 143 , 2476 , 1 , 12 , 0 , 465 , 2 , 0 , 211 , 1 , 3 , 45 , 34 , 0 , 8 , 7 , 170 , 10 , 3707
5 , 1 , 0 , 1 , 0 , 2 , 159 , 1 , 152 , 2 , 247 , 1336 , 11 , 110 , 0 , 1150 , 0 , 20 , 44 , 1 , 50 , 9 , 5 , 1 , 26 , 206 , 81 , 17 , 3214
0 , 1 , 0 , 0 , 0 , 0 , 98 , 0 , 335 , 135 , 235 , 2931 , 3 , 95 , 0 , 347 , 0 , 12 , 81 , 1 , 9 , 2 , 40 , 2 , 69 , 50 , 2 , 0 , 3840
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 122 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
1 , 1 , 0 , 0 , 0 , 0 , 452 , 0 , 99 , 0 , 791 , 1295 , 1 , 92 , 0 , 996 , 0 , 1 , 104 , 1 , 10 , 10 , 3 , 0 , 80 , 129 , 165 , 0 , 3841
0 , 1 , 0 , 0 , 0 , 7 , 309 , 0 , 993 , 26 , 205 , 11685 , 4 , 190 , 0 , 698 , 0 , 8 , 547 , 1 , 17 , 496 , 29 , 0 , 161 , 6 , 252 , 3 , 13716
0 , 1 , 0 , 0 , 0 , 2 , 131 , 0 , 149 , 10 , 59 , 1872 , 0 , 4 , 0 , 394 , 0 , 1 , 22 , 1 , 2 , 1 , 34 , 0 , 1 , 44 , 932 , 5 , 3484
7 , 1 , 0 , 1 , 0 , 8 , 1017 , 1 , 330 , 2 , 1594 , 3654 , 7 , 132 , 0 , 770 , 0 , 11 , 309 , 1 , 44 , 18 , 103 , 0 , 68 , 170 , 306 , 105 , 7747
0 , 1 , 0 , 2 , 0 , 0 , 355 , 0 , 326 , 0 , 14 , 746 , 4 , 145 , 0 , 214 , 0 , 26 , 79 , 1 , 54 , 7 , 1 , 0 , 59 , 9 , 11 , 0 , 1357
0 , 1 , 0 , 0 , 0 , 0 , 40 , 0 , 197 , 8 , 52 , 340 , 1 , 129 , 1 , 144 , 0 , 6 , 37 , 1 , 7 , 1 , 5 , 0 , 114 , 6 , 46 , 5 , 647
0 , 1 , 0 , 0 , 0 , 0 , 120 , 0 , 417 , 10 , 54 , 2909 , 0 , 11 , 0 , 66 , 0 , 0 , 349 , 1 , 7 , 0 , 4 , 0 , 4 , 6 , 214 , 10 , 3393
0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 317 , 0 , 15 , 56 , 0 , 24 , 0 , 11 , 0 , 0 , 282 , 1 , 2 , 0 , 0 , 0 , 22 , 6 , 5 , 0 , 97
0 , 1 , 0 , 0 , 0 , 0 , 29 , 0 , 243 , 2 , 29 , 2302 , 0 , 0 , 0 , 143 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 57 , 10 , 0 , 2572
4 , 1 , 0 , 0 , 0 , 53 , 1413 , 1 , 163 , 65 , 292 , 9067 , 1 , 53 , 0 , 2176 , 0 , 6 , 48 , 1 , 9 , 427 , 72 , 0 , 36 , 123 , 889 , 117 , 14694
0 , 1 , 0 , 0 , 0 , 0 , 215 , 0 , 474 , 0 , 445 , 4704 , 0 , 6 , 0 , 97 , 0 , 0 , 566 , 1 , 5 , 3 , 95 , 0 , 1 , 8 , 197 , 0 , 5764
0 , 1 , 0 , 0 , 0 , 0 , 12 , 0 , 329 , 3 , 55 , 1254 , 1 , 25 , 0 , 97 , 0 , 1 , 102 , 0 , 8 , 6 , 5 , 0 , 15 , 1 , 45 , 4 , 1482
0 , 1 , 0 , 0 , 0 , 0 , 23 , 0 , 344 , 0 , 227 , 1809 , 0 , 15 , 0 , 29 , 0 , 1 , 12 , 0 , 10 , 0 , 13 , 0 , 4 , 18 , 355 , 0 , 2474
0 , 1 , 0 , 0 , 0 , 1 , 162 , 0 , 438 , 0 , 48 , 10002 , 0 , 7 , 0 , 86 , 0 , 0 , 115 , 0 , 0 , 1 , 98 , 0 , 7 , 49 , 15 , 2 , 10464
40 , 1 , 0 , 0 , 0 , 0 , 1109 , 0 , 219 , 29 , 184 , 9025 , 1 , 151 , 0 , 750 , 0 , 8 , 515 , 0 , 27 , 133 , 233 , 1 , 114 , 10 , 181 , 3 , 11657
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 49 , 0 , 0 , 17 , 0 , 0 , 0 , 11 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 28
0 , 1 , 0 , 0 , 0 , 0 , 250 , 0 , 299 , 0 , 60 , 701 , 0 , 19 , 0 , 137 , 0 , 3 , 20 , 0 , 3 , 6 , 9 , 0 , 13 , 22 , 132 , 9 , 1326
0 , 1 , 0 , 0 , 0 , 0 , 111 , 0 , 327 , 3 , 154 , 235 , 0 , 7 , 0 , 42 , 0 , 0 , 2 , 0 , 5 , 0 , 0 , 0 , 2 , 10 , 96 , 0 , 651
1 , 1 , 0 , 0 , 0 , 0 , 151 , 0 , 617 , 0 , 64 , 1109 , 3 , 54 , 0 , 187 , 0 , 3 , 55 , 0 , 5 , 49 , 1 , 3 , 40 , 8 , 42 , 1 , 1612
16 , 1 , 0 , 0 , 0 , 0 , 353 , 0 , 130 , 2 , 80 , 951 , 1 , 16 , 0 , 287 , 0 , 1 , 80 , 0 , 9 , 7 , 36 , 0 , 5 , 48 , 122 , 11 , 1897
0 , 1 , 0 , 0 , 0 , 0 , 51 , 0 , 119 , 2 , 238 , 511 , 0 , 6 , 0 , 92 , 0 , 2 , 26 , 0 , 0 , 0 , 13 , 0 , 4 , 13 , 71 , 0 , 991
0 , 1 , 0 , 0 , 0 , 0 , 17 , 0 , 126 , 0 , 20 , 129 , 1 , 12 , 0 , 9 , 0 , 0 , 10 , 0 , 4 , 0 , 0 , 0 , 7 , 0 , 19 , 0 , 194
1 , 1 , 0 , 0 , 0 , 3 , 209 , 0 , 469 , 1 , 39 , 845 , 1 , 84 , 0 , 239 , 1 , 0 , 79 , 0 , 15 , 0 , 6 , 2 , 66 , 0 , 24 , 3 , 1370
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 351 , 0 , 36 , 92 , 0 , 4 , 0 , 19 , 0 , 0 , 3 , 0 , 3 , 0 , 1 , 0 , 1 , 0 , 5 , 0 , 153
1 , 1 , 0 , 0 , 0 , 0 , 41 , 0 , 490 , 4 , 58 , 925 , 0 , 2 , 0 , 66 , 0 , 0 , 46 , 0 , 2 , 0 , 12 , 0 , 0 , 1 , 86 , 1 , 1194
0 , 1 , 0 , 0 , 0 , 0 , 97 , 0 , 122 , 0 , 96 , 255 , 0 , 3 , 0 , 85 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 2 , 8 , 58 , 0 , 599
0 , 1 , 0 , 0 , 0 , 0 , 32 , 0 , 538 , 5 , 43 , 176 , 0 , 2 , 0 , 31 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 2 , 2 , 18 , 0 , 307
0 , 1 , 0 , 0 , 0 , 0 , 55 , 0 , 703 , 0 , 92 , 803 , 0 , 5 , 0 , 27 , 0 , 0 , 36 , 0 , 1 , 0 , 11 , 0 , 4 , 5 , 21 , 0 , 1014
1 , 1 , 0 , 0 , 0 , 0 , 20 , 0 , 38 , 0 , 9 , 20 , 0 , 2 , 0 , 10 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 59
3 , 1 , 0 , 0 , 0 , 1 , 364 , 0 , 367 , 0 , 195 , 755 , 0 , 33 , 0 , 557 , 0 , 2 , 25 , 0 , 26 , 3 , 67 , 0 , 5 , 86 , 125 , 11 , 2164
0 , 1 , 0 , 0 , 0 , 0 , 11 , 0 , 546 , 1 , 20 , 126 , 0 , 0 , 0 , 10 , 0 , 0 , 52 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 172
0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 431 , 0 , 2 , 66 , 0 , 5 , 0 , 18 , 0 , 0 , 18 , 0 , 4 , 0 , 0 , 0 , 1 , 2 , 7 , 0 , 98
